0	0	48
0	0	49
0	0	50
0	0	51
0	0	52
0	0	53
0	0	54
0	0	55
0	0	56
0	0	57
0	0	58
0	0	59
0	0	60
0	0	61
0	0	62
0	0	63
0	0	64
0	0	65
0	0	66
0	0	67
0	0	68
0	0	69
0	0	70
0	0	71
0	0	72
0	0	73
0	0	74
0	0	75
0	0	76
0	0	77
0	0	78
0	0	79
0	0	80
0	0	81
0	0	82
0	0	83
0	0	84
0	0	85
0	0	86
0	0	87
0	0	88
0	0	89
0	0	90
0	0	91
0	0	92
0	0	93
0	0	94
0	0	95
0	0	96
0	0	97
0	0	229
0	0	230
0	0	231
0	0	232
0	0	233
0	0	234
0	0	235
0	0	236
0	0	237
0	0	238
0	0	239
0	0	240
0	1	48
0	1	49
0	1	50
0	1	51
0	1	52
0	1	53
0	1	54
0	1	55
0	1	56
0	1	57
0	1	58
0	1	59
0	1	60
0	1	61
0	1	62
0	1	63
0	1	64
0	1	65
0	1	66
0	1	67
0	1	68
0	1	69
0	1	70
0	1	71
0	1	72
0	1	73
0	1	74
0	1	75
0	1	76
0	1	77
0	1	78
0	1	79
0	1	80
0	1	81
0	1	82
0	1	83
0	1	84
0	1	85
0	1	86
0	1	87
0	1	88
0	1	89
0	1	90
0	1	91
0	1	92
0	1	93
0	1	94
0	1	95
0	1	96
0	1	97
0	1	229
0	1	230
0	1	231
0	1	232
0	1	233
0	1	234
0	1	235
0	1	236
0	1	237
0	1	238
0	1	239
0	1	240
0	2	48
0	2	49
0	2	50
0	2	51
0	2	52
0	2	53
0	2	54
0	2	55
0	2	56
0	2	57
0	2	58
0	2	59
0	2	60
0	2	61
0	2	62
0	2	63
0	2	64
0	2	65
0	2	66
0	2	67
0	2	68
0	2	69
0	2	70
0	2	71
0	2	72
0	2	73
0	2	74
0	2	75
0	2	76
0	2	77
0	2	78
0	2	79
0	2	80
0	2	81
0	2	82
0	2	83
0	2	84
0	2	85
0	2	86
0	2	87
0	2	88
0	2	89
0	2	90
0	2	91
0	2	92
0	2	93
0	2	94
0	2	95
0	2	96
0	2	97
0	2	229
0	2	230
0	2	231
0	2	232
0	2	233
0	2	234
0	2	235
0	2	236
0	2	237
0	2	238
0	2	239
0	2	240
0	3	48
0	3	49
0	3	50
0	3	51
0	3	52
0	3	53
0	3	54
0	3	55
0	3	56
0	3	57
0	3	58
0	3	59
0	3	60
0	3	61
0	3	62
0	3	63
0	3	64
0	3	65
0	3	66
0	3	67
0	3	68
0	3	69
0	3	70
0	3	71
0	3	72
0	3	73
0	3	74
0	3	75
0	3	76
0	3	77
0	3	78
0	3	79
0	3	80
0	3	81
0	3	82
0	3	83
0	3	84
0	3	85
0	3	86
0	3	87
0	3	88
0	3	89
0	3	90
0	3	91
0	3	92
0	3	93
0	3	94
0	3	95
0	3	96
0	3	97
0	3	229
0	3	230
0	3	231
0	3	232
0	3	233
0	3	234
0	3	235
0	3	236
0	3	237
0	3	238
0	3	239
0	3	240
1	0	48
1	0	49
1	0	50
1	0	51
1	0	52
1	0	53
